Date,USDJPY,USDJPY_Vol,USDINR,EURUSD,GBPUSD,VIX
2024-06-03,156.7100067138672,0,83.47309875488281,1.081548810005188,1.2701992988586426,12.220000267028809
2024-06-10,157.41000366210938,0,83.52210235595703,1.0721560716629028,1.2661000490188599,12.65999984741211
2024-06-17,159.77000427246094,0,83.60160064697266,1.0705492496490479,1.2654991149902344,13.199999809265137
2024-06-24,160.8800048828125,0,83.45089721679688,1.0721560716629028,1.2649997472763062,12.4399995803833
2024-07-01,160.72000122070312,0,83.49340057373047,1.0855406522750854,1.2797002792358398,12.479999542236328
2024-07-08,157.8300018310547,0,83.51850128173828,1.0921800136566162,1.2702993154525757,12.460000038146973
2024-07-15,157.47999572753906,0,83.67430114746094,1.0894432067871094,1.2917994260787964,16.520000457763672
2024-07-22,153.72999572753906,0,83.74440002441406,1.0874292850494385,1.2857006788253784,16.389999389648438
2024-07-29,146.5800018310547,0,83.743896484375,1.0921800136566162,1.2807999849319458,23.389999389648438
2024-08-05,146.65899658203125,0,83.98899841308594,1.0924185514450073,1.2759007215499878,20.3700008392334
2024-08-12,147.63999938964844,0,83.94830322265625,1.1036310195922852,1.2944999933242798,14.800000190734863
2024-08-19,144.35000610351562,0,83.94059753417969,1.1209505796432495,1.3218997716903687,15.859999656677246
2024-08-26,146.1699981689453,0,83.89510345458984,1.1061947345733643,1.3131994009017944,15.0
2024-09-02,142.3300018310547,0,83.98359680175781,1.109385371208191,1.3132994174957275,22.3799991607666
2024-09-09,140.8300018310547,0,83.93479919433594,1.1086474657058716,1.3124995231628418,16.559999465942383
2024-09-16,143.80999755859375,0,83.61470031738281,1.1175681352615356,1.3318008184432983,16.149999618530273
2024-09-23,142.1510009765625,0,83.61710357666016,1.1169440746307373,1.3372005224227905,16.959999084472656
2024-09-30,148.72000122070312,0,84.0093994140625,1.0982975959777832,1.3122997283935547,19.209999084472656
2024-10-07,149.13999938964844,0,83.94599914550781,1.09505033493042,1.3069998025894165,20.459999084472656
2024-10-14,149.52000427246094,0,84.05380249023438,1.0875475406646729,1.3049004077911377,18.030000686645508
2024-10-21,152.27999877929688,0,84.08180236816406,1.0801469087600708,1.2961997985839844,20.329999923706055
2024-10-28,153.00999450683594,0,84.09149932861328,1.0882576704025269,1.2922000885009766,21.8799991607666
2024-11-04,152.63999938964844,0,84.306396484375,1.0723860263824463,1.291899561882019,14.9399995803833
2024-11-11,154.32000732421875,0,84.47380065917969,1.0546298027038574,1.261899709701538,16.139999389648438
2024-11-18,154.77000427246094,0,84.48829650878906,1.0419923067092896,1.2532004117965698,15.239999771118164
2024-11-25,149.75,0,84.55699920654297,1.0580891370773315,1.2738999128341675,13.510000228881836
2024-12-02,149.97999572753906,0,84.66600036621094,1.057753324508667,1.2745997905731201,12.770000457763672
2024-12-09,153.72999572753906,0,84.802001953125,1.0506409406661987,1.2625004053115845,13.8100004196167
2024-12-16,156.44000244140625,0,84.94499969482422,1.0431879758834839,1.256799340248108,18.360000610351562
2024-12-23,157.86000061035156,0,85.38600158691406,1.0429704189300537,1.2573001384735107,15.949999809265137
2024-12-30,157.1999969482422,0,85.75900268554688,1.0314594507217407,1.2423996925354004,16.1299991607666
2025-01-06,157.69000244140625,0,86.19519805908203,1.0256409645080566,1.2208998203277588,19.540000915527344
2025-01-13,156.27000427246094,0,86.56900024414062,1.0306090116500854,1.2169995307922363,15.970000267028809
2025-01-20,155.97999572753906,0,86.2030029296875,1.0506409406661987,1.2486000061035156,14.850000381469727
2025-01-27,155.19000244140625,0,86.55400085449219,1.0363768339157104,1.2394999265670776,16.43000030517578
2025-02-03,151.39999389648438,0,87.51309967041016,1.0333781242370605,1.2403993606567383,16.540000915527344
2025-02-10,152.3300018310547,0,86.62300109863281,1.0498688220977783,1.2587007284164429,14.770000457763672
2025-02-17,149.22999572753906,0,86.52940368652344,1.0465724468231201,1.2632005214691162,18.209999084472656
2025-02-24,150.61399841308594,0,87.47109985351562,1.0380982160568237,1.2573997974395752,19.6299991607666
2025-03-03,148.02999877929688,0,87.10299682617188,1.0837758779525757,1.2905007600784302,23.3700008392334
2025-03-10,148.6199951171875,0,86.93900299072266,1.0924185514450073,1.2943994998931885,21.770000457763672
2025-03-17,149.3300018310547,0,85.98699951171875,1.0877841711044312,1.2919995784759521,19.280000686645508
2025-03-24,149.8300018310547,0,85.53199768066406,1.0887316465377808,1.2946995496749878,21.649999618530273
2025-03-31,146.92999267578125,0,85.53160095214844,1.0961307287216187,1.287999153137207,45.310001373291016
2025-04-07,143.51499938964844,0,85.8563003540039,1.1361054182052612,1.3082994222640991,37.560001373291016
2025-04-14,141.92799377441406,0,85.62049865722656,1.1396790742874146,1.3233989477157593,29.649999618530273
2025-04-21,143.6699981689453,0,85.38459777832031,1.1394712924957275,1.3314001560211182,24.84000015258789
2025-04-28,144.94000244140625,0,84.51899719238281,1.1303266286849976,1.3268002271652222,22.68000030517578
2025-05-05,145.4290008544922,0,85.4010009765625,1.1254924535751343,1.3299994468688965,21.899999618530273
2025-05-12,145.6300048828125,0,85.58889770507812,1.1164453029632568,1.3281993865966797,17.239999771118164
2025-05-19,142.5500030517578,0,85.10310363769531,1.1371389627456665,1.3537001609802246,22.290000915527344
2025-05-26,144.0399932861328,0,85.5156021118164,1.1350737810134888,1.3463009595870972,18.56999969482422
2025-06-02,144.85899353027344,0,85.75789642333984,1.1406410932540894,1.3528997898101807,16.770000457763672
2025-06-09,144.09100341796875,0,86.24919891357422,1.1556684970855713,1.3557006120681763,20.81999969482422
2025-06-16,146.06399536132812,0,86.59700012207031,1.1526048183441162,1.345699429512024,20.6200008392334
2025-06-23,144.6300048828125,0,85.50689697265625,1.17205810546875,1.3550007343292236,16.31999969482422
2025-06-30,144.468994140625,0,85.23200225830078,1.1781338453292847,1.3657004833221436,16.3799991607666
2025-07-07,146.5399932861328,0,85.81800079345703,1.1691803932189941,1.3498992919921875,16.399999618530273
2025-07-14,148.78900146484375,0,86.14600372314453,1.1629259586334229,1.3413995504379272,16.40999984741211
2025-07-21,147.6510009765625,0,86.49500274658203,1.1748120784759521,1.354400634765625,14.930000305175781
2025-07-28,147.38999938964844,0,87.11589813232422,1.1595547199249268,1.3282999992370605,20.3799991607666
2025-08-04,147.64300537109375,0,87.67790222167969,1.164958119392395,1.343199610710144,15.149999618530273
2025-08-11,147.1199951171875,0,87.51360321044922,1.170823097229004,1.3560994863510132,15.09000015258789
2025-08-18,146.95399475097656,0,87.33000183105469,1.172333002090454,1.3418999910354614,14.220000267028809
2025-08-25,147.02000427246094,0,88.16699981689453,1.1686338186264038,1.3284993171691895,15.359999656677246
2025-09-01,147.38999938964844,0,88.1780014038086,1.172333002090454,1.350900411605835,15.180000305175781
2025-09-08,147.697998046875,0,88.2699966430664,1.1737089157104492,1.3557997941970825,14.760000228881836
2025-09-15,147.94700622558594,0,88.20690155029297,1.1791062355041504,1.3556013107299805,15.449999809265137
2025-09-22,149.55599975585938,0,88.6709976196289,1.170823097229004,1.343199610710144,15.289999961853027
2025-09-29,147.42999267578125,0,88.72799682617188,1.1742602586746216,1.3571007251739502,16.649999618530273
2025-10-06,151.17999267578125,0,88.74600219726562,1.1619800329208374,1.3354004621505737,21.65999984741211
2025-10-13,150.58999633789062,0,88.00350189208984,1.1661807298660278,1.3374992609024048,20.780000686645508
2025-10-20,152.80099487304688,0,87.80419921875,1.1627906560897827,1.330700397491455,16.3700008392334
2025-10-27,153.99400329589844,0,88.77539825439453,1.160092830657959,1.3156007528305054,17.440000534057617
2025-11-03,153.4199981689453,0,88.6666030883789,1.157139539718628,1.3160008192062378,19.079999923706055
2025-11-10,154.5399932861328,0,88.68550109863281,1.1629259586334229,1.315199375152588,19.829999923706055
2025-11-17,156.41000366210938,0,89.62899780273438,1.1516757011413574,1.3080991506576538,23.43000030517578
2025-11-24,156.14999389648438,0,89.34369659423828,1.15968918800354,1.3253002166748047,16.350000381469727
2025-12-01,155.35499572753906,0,89.89459991455078,1.164686679840088,1.3346003293991089,15.40999984741211
